,name,description,url,datePublished,articleContent
10,Aging & Independence Services Hosts Community Forums,"The County’s Aging & Independence Services department is inviting older adults, caregivers, and persons with disabilities to share their needs during a series of public forums in the coming weeks.",https://www.countynewscenter.com/aging-independence-services-hosts-community-forums/,2020-01-09T12:00:14-08:00,"
The County’s Aging & Independence Services department is inviting older adults, caregivers, and persons with disabilities to share their needs during a series of public forums in the coming weeks.
Feedback from the community will be used to plan and develop federally and state-funded programs. In addition, the feedback will be used to help the County with its implementation of the Aging Roadmap, the region’s vision and framework to support healthy aging.
Those attending the forums will have the opportunity to participate in interactive focus group discussions and provide feedback via a questionnaire. Refreshments and opportunity drawings will be offered.
The public feedback forums are being held throughout the region and one of the sessions will be offered in Spanish. For more information or to RSVP, visit www.aisevents.org.
Public Feedback Forums
6 p.m., Thursday, January 9 – Tierrasanta Recreation Center, 11220 Clairemont Mesa Blvd., San Diego 92124
10:30 a.m., Friday, January 10 – Otay Recreation Center, 3554 Main St., Chula Vista 91911
9 a.m., Monday, January 13 – Carlsbad Senior Center, 799 Pine Ave., Carlsbad 92008
8:30 a.m., Wednesday, January 15 – Gloria McClellan Adult Activity & Resource Center, 1400 Vale Terrace Dr., Vista 92084
1 p.m., Friday, January 17 – Gary & Mary West Senior Wellness Center, 1525 4th Ave., San Diego 92101
10:30 a.m., Tuesday, January 21 – Escondido Public Library, 239 S. Kalmia St., Escondido 92025
9 a.m., Wednesday, January 22 – George Stevens Senior Center, 570 S. 65th St., San Diego 92114
10:30 a.m., Friday, January 24 – Casa Familiar, 212 W. Park Ave., San Ysidro 92173. *This session will be conducted in Spanish.
 "
11,New Case of Vaping-Related Lung Injury Confirmed in San Diego,"A new local case of vaping-associated lung injury was confirmed on Wednesday, Jan. 8, by the County Health and Human Services Agency.",https://www.countynewscenter.com/new-case-of-vaping-related-lung-injury-confirmed-in-san-diego/,2020-01-09T14:01:50-08:00,"
A new local case of vaping-associated lung injury was confirmed on Wednesday, Jan. 8, by the County Health and Human Services Agency.
To date, 43 cases of vaping-associated lung injury have been reported among San Diego County residents, while an additional three cases are under investigation. While there have been no local deaths, all patients had to be hospitalized.
“Vaping-related lung injuries continue to be reported in the region and that’s concerning,” said Wilma Wooten, M.D., M.P.H., County public health officer. 
Last June, doctors across the nation started reporting sudden and severe lung injuries associated with vaping. As of Jan. 7, a total of 2,602 hospitalized cases or deaths have been reported to the Centers for Disease Control and Prevention from all 50 states, the District of Columbia and two U.S. territories (Puerto Rico and U.S. Virgin Islands). Fifty-seven deaths have been confirmed in 27 states and the District of Columbia.
The CDC currently recommends that e-cigarette, or vaping, products should never be used by youths, young adults or pregnant women.  Adults who do not use tobacco products should not start using e-cigarette, or vaping, products.
The CDC has determined that vitamin E acetate and tetrahydrocannabinol (THC) are closely linked with e-cigarette, or vaping, product-use associated lung injury (EVALI).  CDC recommends that people not use THC-containing e-cigarettes or vaping products particularly from informal sources such as friends, family, or in-person or online sellers.
The San Diego County Board of Supervisors is scheduled on Tuesday, Jan. 14 to discuss several actions related to electronic smoking device regulations.
Reducing Vaping Among Teens
Last year, more than 27% of high school students in the nation reported using electronic cigarettes in the past 30 days. That figure is up from the nearly 21% who did the previous year, according to the CDC’s annual National Youth Tobacco Survey.

According to the California Department of Public Health (CDPH), vaping devices are the most used tobacco product, and 86% of high school teens who consume tobacco use a vaping device.
Furthermore, of the California teens who consume tobacco products, nearly 90 percent report using a flavored vaping product.
“Most electronic cigarettes contain nicotine and are unsafe for teens and young adults,” Wooten said. “Research has found that nicotine is highly addictive and can harm brain development. If you currently do not use tobacco or vaping products, you should not start.”
For more information about lung injury associated with e-cigarettes or vaping visit the County EVALI webpage, the CDPH Tobacco Free California webpage, or the CDC EVALI outbreak webpage.
 "
12,Students 2020 Vision Celebrates Clean Air on APCD’s New Calendar,Call it their 2020 vision. Hundreds of San Diego County students have spoken — and drawn and painted and colored — to say that clean air and protecting the environment are important. Nearly 500 students submitted their personal art to the Air Pollution Control District's 2020 Calendar contest.,https://www.countynewscenter.com/students-2020-vision-celebrates-clean-air-on-apcds-new-calendar/,2020-01-10T10:37:33-08:00,"
Call it their 2020 vision. Hundreds of San Diego County students have spoken — and drawn and painted and colored — to say that clean air and protecting the environment are important.
Nearly 500 kindergarten through high school students submitted their personal artwork to the County Air Pollution Control District’s 2020 Calendar contest in October and November to show the importance of clean air and how each of us can reduce pollution.
Thirteen of those works of art, one piece for the cover and one for each month, were selected by APCD judges and now illustrate the district’s official 2020 Calendar that it gives out free to the public.
Each of the students who submitted their art will receive a free calendar and all of the art has been posted on APCD’s website for everyone to enjoy — students, their families and the public.
APCD Director Bob Kard said everyone at the district continues to be thrilled by the numbers of students who take part in the contest each year.
The calendar contest has become increasingly popular, with 476 students submitting personal, original artwork for the 2020 calendar, besting the previous high of 452 students the year before.
“You know, it shows that protecting the environment and keeping our air clean means a lot to them,” Kard said.
APCD printed out roughly 1,500 calendars. People who are interested in getting a calendar can email: APCDoutreach.LUEG@sdcounty.ca.gov.
For more information about the Air Pollution Control District and its work to keep the county’s air clean, go to the APCD’s website.
 "
13,Private School Student First Meningococcal Disease Case in 2020,"A student at Nazareth School San Diego tested positive for meningococcal disease, the County Health and Human Services Agency announced today.",https://www.countynewscenter.com/private-school-student-first-meningococcal-disease-case-in-2020/,2020-01-10T15:12:52-08:00,"
A student at Nazareth School San Diego tested positive for meningococcal disease, the County Health and Human Services Agency (HHSA) announced today.
The previously healthy child is currently undergoing treatment at a local hospital. HHSA worked with school officials to identify all close contacts of the ill student to determine if they needed preventive antibiotics. Antibiotics are not being recommended for anyone at the K through eighth grade school who were not close contacts.
“While meningococcal disease can be serious and deadly, it is not spread through casual contact. Therefore, the risk to those who were not in close, direct contact is minimal,” said Wilma Wooten, M.D., M.P.H., County public health officer. “We want to make sure students are up to date on immunizations and are asking people in the school community to look for the signs and symptoms of the disease.”
Symptoms of meningococcal disease may include fever, intense headache, sensitivity to light and noise, stiff neck and/or a rash that does not blanch under pressure. Anyone who develops any of these symptoms should seek medical attention immediately for possible meningococcal disease.
Meningococcal disease is caused by a bacterium called Neisseria meningitidis. It is spread from person to person by close contact. In most people, the bacteria can exist in the mouth and nose and cause no symptoms. However, the bacteria can cause serious and potentially life-threatening disease, generally causing meningitis (an inflammation of the tissues covering the brain) and/or bloodstream infection.
The meningococcal bacteria can be spread through close contact with the ill person, such as living in the same household or sharing oral secretions, such as kissing or sharing drinking glasses, eating utensils, smoking materials or vaping equipment, water bottles, lip balm, lipstick, etc. To reduce the spread of the bacteria, it is recommended that people avoid sharing these items.
Eight meningococcal disease cases were reported in San Diego County in 2019. This is the first confirmed case in 2020.
Vaccines are available to prevent some strains of meningococcal disease. There are two types of meningococcal vaccines available in the United States. Meningococcal conjugate vaccines protect against the serogroups A, C, W and Y strains, while the recombinant vaccine protects against meningococcal B. Both vaccines are a two-dose series.
More information about the meningococcal disease vaccines can be found at the Centers for Disease Control and Prevention website. The CDC website also has additional information on meningococcal disease.
 
 
 "
14,Poll Workers Needed for March 3 Election,"Poll workers, especially those who are bilingual in any one of six specific languages, are needed for the March 3 Presidential Primary Election.",https://www.countynewscenter.com/poll-workers-needed-for-march-3-election/,2020-01-13T10:00:57-08:00,"
Poll workers, especially those who are bilingual in any one of six specific languages, are needed for the March 3 Presidential Primary Election. The Registrar’s office is required by federal law to provide bilingual speakers and voting materials to voters who speak Spanish, Filipino, Vietnamese and Chinese. In addition, a survey conducted by the University of California, Berkeley showed a need for Arabic and Korean speakers at nearly 90 precincts across the county, so the Registrar’s office is also recruiting poll workers who are bilingual in those languages.
To become a poll worker, applicants must be a U.S citizen and registered to vote in California, or lawfully admitted for permanent residence in the United States. Poll workers must have transportation to their assigned polling location, access to the internet to take an online training and attend a two-hour class in person.
Poll workers receive a stipend ranging from $100 to $175 depending on the assignment and those who are bilingual receive an additional $15 if they are assigned to provide language assistance to voters.
Prospective poll workers can apply online at sdvote.com. For more information, call (858) 565-5800 or email pollworker@sdcounty.ca.gov.
 "
15,County Offices to Close for Martin Luther King Jr. Day,"San Diego County offices, library branches and animal shelters will be closed Monday, Jan. 20 in observance of Martin Luther King Jr. Day.",https://www.countynewscenter.com/county-offices-to-close-for-martin-luther-king-jr-day/,2020-01-13T11:00:14-08:00,"
San Diego County offices, library branches and animal shelters will be closed Monday, Jan. 20 in observance of Martin Luther King Jr. Day.
Essential services, including Sheriff’s Department patrols and animal control emergency response, will continue during the holiday.
County parks, campgrounds and neighborhood day-use parks will be open during normal business hours, but the following facilities will be closed:

Fallbrook Community Center
Lakeside Community Center
Spring Valley Community Center
Spring Valley Gymnasium
Lakeside Teen Center
Spring Valley Teen Center
4S Ranch Sports Park Office

The Department of Parks and Recreation’s reservation phone line will not be available, but customers can still make reservations online at sdparks.org.
County offices will resume normal hours on Tuesday, Jan. 21.
 "
16,"New County Emergency Services Director to Focus on Partnerships, Technology",The San Diego County Office of Emergency Services has a new director at the helm who arrives with experience both in the field and in our region.,https://www.countynewscenter.com/new-county-emergency-services-director-to-focus-on-partnerships-technology/,2020-01-13T12:26:11-08:00,"
The San Diego County Office of Emergency Services has a new director at the helm who arrives with experience both in the field and in our region.
Jeff Toney served with the state overseeing its response to the deadly Woolsey Fire in Los Angeles and Ventura counties and the Montecito mudslides in Santa Barbara County, both in 2018. He even helped with the recovery phase of San Diego County’s Lilac Fire in 2017.
Toney fills the role left open by Holly Porter, who was hired as the deputy chief administrative officer for the County’s Public Safety Group, replacing Ron Lane after his retirement.
Toney, who most recently worked as the Southern Regional Administrator for the California Governor’s Office of Emergency Services, helped lead the state’s disaster response for 11 counties that included San Diego. He said the overall mission of the agency to help with planning, response and recovery during disasters is what attracted him to this field, and he noted Cal OES has done “a lot of good work over the years.”
Cal OES Director Mark Ghilarducci said Toney was a dedicated leader who “greatly contributed to our success and efficiency during the many recent disasters.” Ghilarducci said he looked forward to continuing to work with Toney in his new position at San Diego County to further “enhance public safety in California.”
In his role with Cal OES, Toney was at the table when it discussed cutting-edge technology in the field, and he has plans to expand these services to San Diego and upping its capability in a disaster.
“I’ve worked with the County (of San Diego) and County OES for many years, and I’ve always been extremely impressed with the office. They’ve already thought three steps ahead of some of the other jurisdictions that I’ve seen so I knew it was a strong office,” Toney said.  “The county level works for me. I’d like to get more local because I think that’s where you can make the most impact.”
With the state, Toney has worked alongside and observed other counties during disasters and has made mental notes of lessons learned and best practices, all of which he’ll apply to San Diego County.
He plans to help create a model for integrating the private sector and non-governmental organizations more in the response and recovery phase of disasters. Toney said the private sector has so many resources to bring to the table and sometimes they just don’t know how to engage government and what role they can play.
He puts an emphasis on communicating with the public, and said it’s important in a disaster to have a source of verified information. Toney hopes to look at enhancing the County’s emergency website information, including adding new mapping technology.
Toney said the biggest takeaway from assisting with other disasters is that it takes all agencies and the whole community together to respond and recover. He plans to meet with partner agencies in his first few months to help establish solid recovery plans.
To learn more about the County Office of Emergency Services, visit ReadySanDiego.org.
 "
17,Supervisor Greg Cox Named County Board Chairman for 2020,Supervisor Greg Cox was unanimously voted chairman of the County Board of Supervisors for 2020 in the Board’s first meeting of the new year Tuesday.,https://www.countynewscenter.com/supervisor-greg-cox-named-county-board-chairman-for-2020/,2020-01-14T11:39:22-08:00,"
Supervisor Greg Cox was unanimously voted chairman of the County Board of Supervisors for 2020 in the Board’s first meeting of the new year Tuesday.
Cox officially accepted the chairmanship and the gavel from Supervisor Dianne Jacob, who served as chairwoman for a record seventh time in her 28-year career as a County supervisor in 2019. The Board traditionally rotates the chair position each year among the five supervisors.
The Board also voted unanimously to name Supervisor Jim Desmond vice-chairman and Supervisor Nathan Fletcher chairman pro tem.
Jacob thanked her fellow Board members and County staff, saying the County made “real headway” on several important public issues in 2019, including housing affordability, behavioral health, community choice energy and fire protection.
Noting that 2020 will be her final year as a County supervisor, Jacob thanked “the people in District 2 for having their faith in me all these years.”
Cox, in accepting the chairman’s position for 2020, praised Jacob for her leadership over the course of her County career.
Cox will outline his own goals for the County in 2020 when he gives the annual State of the County address at 6:30 p.m., Feb. 19 on the USS Midway in downtown San Diego.
In addition to outlining the County’s goals for the coming year, the Board’s chair becomes the official voice of the Board. They also preside over Board meetings, appoint other supervisors to various committees and field requests from the other supervisors to place items on the Board’s agenda.
 "
18,"County, Tri-City to Build Psychiatric Facility in Oceanside",The Board of Supervisors today voted to enter into an agreement with Tri-City Healthcare District to build a psychiatric health facility in Oceanside.,https://www.countynewscenter.com/county-tri-city-to-build-psychiatric-facility-in-oceanside/,2020-01-14T13:39:55-08:00,"
The Board of Supervisors today voted to enter into an agreement with Tri-City Healthcare District to build a psychiatric health facility in Oceanside.
The County will contribute $17.4 million to build the 16-bed facility, which will be located on vacant land at the Tri-City Medical Center in Oceanside. Tri-City will operate the hospital.
In 2018, Tri-City Healthcare District closed its Behavioral Health Unit, which provided adult inpatient psychiatric services, and its Crisis Stabilization Unit.
Since then, meeting the urgent and emergent behavioral health needs of North San Diego County became increasingly challenging.
“Getting Tri-City Health into the behavioral health business has been a top priority,” said Supervisor Jim Desmond, whose district includes the hospital. “The biggest winners are the residents of San Diego County, residents and families who count on and rely on the needed behavioral health services.”
Last summer, the supervisors directed the County’s Chief Administrative Officer to negotiate with Tri-City, or other local hospitals, an agreement to provide funding to assist in constructing a psychiatric health facility in Oceanside.
The County will lease the property on which the psychiatric health facility will be built, construct the building, and then sublease the building to Tri-City.
During the term of the sublease, the operating agreement will govern what psychiatric services Tri-City will provide at the facility and how the County will compensate Tri-City for those services. Additionally, Tri-City will repay the County 50% of the construction costs over time through a combination of lease agreements and services.
Improving Local Behavioral Health Care Services
The new psychiatric facility could take up to three years to open. It will complement the County’s ongoing work to review the full continuum of local behavioral health care services and engage in regional collaboration to strengthen the services, transforming them from crisis to chronic care.
One of the first steps is to make sure that people with psychiatric needs have access to services that are in the area where they live and are interwoven with their sources of social and family support. The second is to make sure that most behavioral health systems of care are interconnected so that they are seamless and sustained.
The efforts align with the County’s Live Well San Diego vision for a region where all residents have the opportunity to improve their health, live safely and thrive.
 "
19,"County Bans Sale of Vaping Devices, Flavored Smoking Products","The County Board of Supervisors today voted to adopt new restrictions on the sale and distribution of flavored smoking products, electronic smoking devices and smoke-free outdoor dining in unincorporated areas of the region.",https://www.countynewscenter.com/county-bans-sale-of-vaping-devices-flavored-smoking-products/,2020-01-14T17:32:38-08:00,"
The County Board of Supervisors today voted to adopt new restrictions on the sale and distribution of flavored smoking products and electronic smoking devices, and also prohibited smoking in outdoor dining spaces, in San Diego’s unincorporated areas.
The new restrictions must still pass a second reading scheduled for Jan. 28. If approved, they will be in effect Feb. 28 and enforcement will begin July 1.
The restrictions were proposed as a response to a spate of vaping-related lung injuries in the nation and the county.
The ordinance passed on a 3-2 vote, with supervisors Kristin Gaspar and Jim Desmond voting against.
To date, 43 cases of vaping-associated lung injury have been reported among San Diego County residents, and an additional three cases are under investigation. While there have been no local deaths, all patients had to be hospitalized.
Last June, doctors across the nation started reporting sudden and severe lung injuries associated with vaping. As of Jan. 7, a total of 2,602 hospitalized cases and 57 deaths have been reported nationwide to the Centers for Disease Control and Prevention.
Vaping Restrictions
The ban includes the sale of flavored smoking products, with flavors such as bubblegum, mango, creme brulee, vanilla, menthol and mint. The electronic smoking device moratorium will be in effect for one year, or until the Centers for Disease Control and Prevention presents a report on vaping illness that indicates the risks have been properly assessed. The ordinance changes do not apply to certified tobacco cessation products, which are any products approved by the U.S. Food and Drug Administration.
More than 60 California cities and counties, including San Francisco, San Jose, San Mateo County and Los Angeles County, have prohibited or restricted the sale of flavored tobacco products or are considering similar ordinances.
The smoke-free outdoor dining is expected to reduce secondhand smoke exposure for restaurant patrons, as well as the service industry employees. It will also restrict smoking near food trucks.
The County’s Health and Human Services Agency is developing a Tobacco Retail Licensing Program, which will be the mechanism that enforces compliance with these ordinance changes. The program will also ensure that shops are not selling to minors, and all retail entities are complying with other state and local laws.
The Tobacco Retail Licensing Program will be brought for Board consideration later this spring.
Reducing Vaping Among Teens
The CDC recommends that e-cigarette, or vaping, products should never be used by youths, young adults or pregnant women.  Adults who do not use tobacco products should not start using the products.
The CDC has determined that vitamin E acetate and tetrahydrocannabinol (THC) are closely linked with e-cigarette or vaping product use-associated lung injury (EVALI).  The CDC recommends that people not use THC-containing e-cigarettes or vaping products particularly from informal sources such as friends, family, in-person or online sellers.
Last year, more than 27% of high school students in the nation reported using electronic cigarettes in the past 30 days. That figure is up from the nearly 21% who did so the previous year, according to the CDC’s annual National Youth Tobacco Survey.
According to the California Department of Public Health, vaping devices are the most used tobacco product, and 86% of high school teens who consume tobacco use a vaping device.  Of the California teens who consume tobacco products, nearly 90 percent report using a flavored vaping product.
For more information about lung injury associated with e-cigarettes or vaping visit the County EVALI webpage, the CDPH Tobacco Free California webpage, or the CDC EVALI outbreak webpage.
 "
